code,link,direction,id,locationType,"Latitude,Longitude",name,routeIds,bus names,wheelchairBoarding
'401840',https://bustime.mta.info/m/index?q=401840,NW,MTA_401840,0,"40.745998, -73.978634",E 34 ST/3 AV,"['MTABC_BM5', 'MTA NYCT_M34A+', 'MTA NYCT_M34+', 'MTABC_QM1', 'MTABC_QM2', 'MTABC_QM3', 'MTABC_QM4', 'MTABC_QM5', 'MTABC_QM6', 'MTABC_QM10', 'MTABC_QM12', 'MTABC_QM20', 'MTABC_QM24', 'MTA NYCT_X68']","['BM5', 'M34A+', 'M34+', 'QM1', 'QM2', 'QM3', 'QM4', 'QM5', 'QM6', 'QM10', 'QM12', 'QM20', 'QM24', 'X68']",UNKNOWN
'401844',https://bustime.mta.info/m/index?q=401844,NW,MTA_401844,0,"40.748672, -73.98491",W 34 ST/5 AV,"['MTABC_QM1', 'MTABC_QM2', 'MTABC_QM3', 'MTABC_QM4', 'MTABC_QM5', 'MTABC_QM6', 'MTABC_QM10', 'MTABC_QM12', 'MTABC_QM15', 'MTABC_QM16', 'MTABC_QM17', 'MTABC_QM18', 'MTABC_QM20', 'MTABC_QM24', 'MTA NYCT_SIM23', 'MTA NYCT_SIM24']","['QM1', 'QM2', 'QM3', 'QM4', 'QM5', 'QM6', 'QM10', 'QM12', 'QM15', 'QM16', 'QM17', 'QM18', 'QM20', 'QM24', 'SIM23', 'SIM24']",UNKNOWN
'402377',https://bustime.mta.info/m/index?q=402377,SE,MTA_402377,0,"40.763373, -73.971157",E 59 ST/MADISON AV,"['MTA NYCT_Q32', 'MTABC_QM2', 'MTABC_QM3', 'MTABC_QM20']","['Q32', 'QM2', 'QM3', 'QM20']",UNKNOWN
'402379',https://bustime.mta.info/m/index?q=402379,SE,MTA_402379,0,"40.762003, -73.967798",E 59 ST/LEXINGTON AV,"['MTA NYCT_Q32', 'MTABC_QM2', 'MTABC_QM3', 'MTABC_QM20']","['Q32', 'QM2', 'QM3', 'QM20']",UNKNOWN
'450011',https://bustime.mta.info/m/index?q=450011,NE,MTA_450011,0,"40.751003, -73.98679",6 AV/W 36 ST,"['MTABC_QM3', 'MTABC_QM4']","['QM3', 'QM4']",UNKNOWN
'450014',https://bustime.mta.info/m/index?q=450014,NE,MTA_450014,0,"40.75459, -73.984193",6 AV/W 41 ST,"['MTABC_QM2', 'MTABC_QM3', 'MTABC_QM4', 'MTABC_QM20']","['QM2', 'QM3', 'QM4', 'QM20']",UNKNOWN
'450018',https://bustime.mta.info/m/index?q=450018,NE,MTA_450018,0,"40.756262, -73.982958",6 AV/W 44 ST,"['MTABC_QM2', 'MTABC_QM3', 'MTABC_QM4', 'MTABC_QM20']","['QM2', 'QM3', 'QM4', 'QM20']",UNKNOWN
'450020',https://bustime.mta.info/m/index?q=450020,NE,MTA_450020,0,"40.758791, -73.981116",6 AV/W 48 ST,"['MTABC_QM2', 'MTABC_QM3', 'MTABC_QM4', 'MTABC_QM20']","['QM2', 'QM3', 'QM4', 'QM20']",UNKNOWN
'450024',https://bustime.mta.info/m/index?q=450024,NE,MTA_450024,0,"40.763175, -73.977918",6 AV/W 55 ST,"['MTABC_QM2', 'MTABC_QM3', 'MTABC_QM4', 'MTABC_QM20']","['QM2', 'QM3', 'QM4', 'QM20']",UNKNOWN
'450033',https://bustime.mta.info/m/index?q=450033,SE,MTA_450033,0,"40.762333, -73.972631",E 57 ST/MADISON AV,"['MTABC_QM2', 'MTABC_QM3', 'MTABC_QM4', 'MTABC_QM20']","['QM2', 'QM3', 'QM4', 'QM20']",UNKNOWN
'450552',https://bustime.mta.info/m/index?q=450552,NW,MTA_450552,0,"40.747533, -73.982055",E 34 ST/PARK AV,"['MTABC_BM5', 'MTABC_QM1', 'MTABC_QM2', 'MTABC_QM3', 'MTABC_QM4', 'MTABC_QM5', 'MTABC_QM6', 'MTABC_QM10', 'MTABC_QM12', 'MTABC_QM20', 'MTABC_QM24']","['BM5', 'QM1', 'QM2', 'QM3', 'QM4', 'QM5', 'QM6', 'QM10', 'QM12', 'QM20', 'QM24']",UNKNOWN
'500863',https://bustime.mta.info/m/index?q=500863,E,MTA_500863,0,"40.758855, -73.798117",NORTHERN BLVD/168 ST,"['MTA NYCT_Q12', 'MTA NYCT_Q13', 'MTABC_QM3']","['Q12', 'Q13', 'QM3']",UNKNOWN
'500867',https://bustime.mta.info/m/index?q=500867,E,MTA_500867,0,"40.757683, -73.791594",NORTHERN BLVD/190 ST,"['MTA NYCT_Q13', 'MTABC_QM3']","['Q13', 'QM3']",UNKNOWN
'500869',https://bustime.mta.info/m/index?q=500869,E,MTA_500869,0,"40.757837, -73.787138",NORTHERN BLVD/194 ST,"['MTA NYCT_Q12', 'MTA NYCT_Q13', 'MTABC_QM3']","['Q12', 'Q13', 'QM3']",UNKNOWN
'500871',https://bustime.mta.info/m/index?q=500871,E,MTA_500871,0,"40.757671, -73.783657",NORTHERN BLVD/FRANCIS LEWIS BLVD,"['MTA NYCT_Q12', 'MTA NYCT_Q13', 'MTABC_QM3']","['Q12', 'Q13', 'QM3']",UNKNOWN
'500874',https://bustime.mta.info/m/index?q=500874,E,MTA_500874,0,"40.758369, -73.776578",NORTHERN BLVD/CLEARVIEW EXPWY,"['MTA NYCT_Q12', 'MTA NYCT_Q13', 'MTABC_QM3']","['Q12', 'Q13', 'QM3']",UNKNOWN
'500877',https://bustime.mta.info/m/index?q=500877,E,MTA_500877,0,"40.760348, -73.768238",NORTHERN BLVD/BELL BLVD,"['MTA NYCT_Q12', 'MTABC_QM3']","['Q12', 'QM3']",UNKNOWN
'500879',https://bustime.mta.info/m/index?q=500879,E,MTA_500879,0,"40.760953, -73.764371",NORTHERN BLVD/217 ST,"['MTA NYCT_Q12', 'MTABC_QM3']","['Q12', 'QM3']",UNKNOWN
'500881',https://bustime.mta.info/m/index?q=500881,E,MTA_500881,0,"40.761585, -73.760445",NORTHERN BLVD/220 PL,"['MTA NYCT_Q12', 'MTABC_QM3']","['Q12', 'QM3']",UNKNOWN
'500882',https://bustime.mta.info/m/index?q=500882,E,MTA_500882,0,"40.761867, -73.758606",NORTHERN BLVD/223 ST,"['MTA NYCT_Q12', 'MTABC_QM3']","['Q12', 'QM3']",UNKNOWN
'500889',https://bustime.mta.info/m/index?q=500889,NE,MTA_500889,0,"40.768162, -73.73764",NORTHERN BLVD/MARATHON PKWY,"['MTA NYCT_Q12', 'MTABC_QM3']","['Q12', 'QM3']",UNKNOWN
'500891',https://bustime.mta.info/m/index?q=500891,E,MTA_500891,0,"40.770467, -73.735086",LITTLE NECK PKWY/NORTHERN BLVD,"['MTA NYCT_Q36', 'MTABC_QM3']","['Q36', 'QM3']",UNKNOWN
'500895',https://bustime.mta.info/m/index?q=500895,SW,MTA_500895,0,"40.770448, -73.735794",NORTHERN BLVD/LITTLE NECK PKWY,"['MTA NYCT_Q12', 'MTABC_QM3']","['Q12', 'QM3']",UNKNOWN
'500896',https://bustime.mta.info/m/index?q=500896,SW,MTA_500896,0,"40.768231, -73.737914",NORTHERN BLVD/MARATHON PKWY,"['MTA NYCT_Q12', 'MTABC_QM3']","['Q12', 'QM3']",UNKNOWN
'500899',https://bustime.mta.info/m/index?q=500899,W,MTA_500899,0,"40.765458, -73.744199",NORTHERN BLVD/DOUGLASTON PKWY,"['MTA NYCT_Q12', 'MTABC_QM3']","['Q12', 'QM3']",UNKNOWN
'500902',https://bustime.mta.info/m/index?q=500902,W,MTA_500902,0,"40.761993, -73.758902",NORTHERN BLVD/223 ST,"['MTA NYCT_Q12', 'MTABC_QM3']","['Q12', 'QM3']",UNKNOWN
'500904',https://bustime.mta.info/m/index?q=500904,W,MTA_500904,0,"40.761273, -73.763383",NORTHERN BLVD/219 ST,"['MTA NYCT_Q12', 'MTABC_QM3']","['Q12', 'QM3']",UNKNOWN
'500905',https://bustime.mta.info/m/index?q=500905,W,MTA_500905,0,"40.76098, -73.765222",NORTHERN BLVD/217 ST,"['MTA NYCT_Q12', 'MTABC_QM3']","['Q12', 'QM3']",UNKNOWN
'500907',https://bustime.mta.info/m/index?q=500907,W,MTA_500907,0,"40.760353, -73.769242",NORTHERN BLVD/BELL BLVD,"['MTA NYCT_Q12', 'MTABC_QM3']","['Q12', 'QM3']",UNKNOWN
'500910',https://bustime.mta.info/m/index?q=500910,W,MTA_500910,0,"40.758445, -73.776872",NORTHERN BLVD/CLEARVIEW EXPWY,"['MTA NYCT_Q12', 'MTA NYCT_Q13', 'MTABC_QM3']","['Q12', 'Q13', 'QM3']",UNKNOWN
'500913',https://bustime.mta.info/m/index?q=500913,W,MTA_500913,0,"40.757792, -73.783353",NORTHERN BLVD/FRANCIS LEWIS BLVD,"['MTA NYCT_Q12', 'MTA NYCT_Q13', 'MTABC_QM3']","['Q12', 'Q13', 'QM3']",UNKNOWN
'500915',https://bustime.mta.info/m/index?q=500915,W,MTA_500915,0,"40.757943, -73.788013",NORTHERN BLVD/194 ST,"['MTA NYCT_Q12', 'MTA NYCT_Q13', 'MTABC_QM3']","['Q12', 'Q13', 'QM3']",UNKNOWN
'500917',https://bustime.mta.info/m/index?q=500917,W,MTA_500917,0,"40.757827, -73.792565",NORTHERN BLVD/189 ST,"['MTA NYCT_Q12', 'MTA NYCT_Q13', 'MTABC_QM3']","['Q12', 'Q13', 'QM3']",UNKNOWN
'500920',https://bustime.mta.info/m/index?q=500920,W,MTA_500920,0,"40.758987, -73.797965",NORTHERN BLVD/169 ST,"['MTA NYCT_Q12', 'MTA NYCT_Q13', 'MTABC_QM3']","['Q12', 'Q13', 'QM3']",UNKNOWN
'500955',https://bustime.mta.info/m/index?q=500955,N,MTA_500955,0,"40.764894, -73.724303",LITTLE NECK PKWY/HORACE HARDING EXPWY,"['MTA NYCT_Q36', 'MTABC_QM3']","['Q36', 'QM3']",UNKNOWN
'500958',https://bustime.mta.info/m/index?q=500958,W,MTA_500958,0,"40.769138, -73.731564",LITTLE NECK PKWY/ANNANDALE LN,"['MTA NYCT_Q36', 'MTABC_QM3']","['Q36', 'QM3']",UNKNOWN
'500968',https://bustime.mta.info/m/index?q=500968,E,MTA_500968,0,"40.768913, -73.731265",LITTLE NECK PKWY/ANNANDALE LN,"['MTA NYCT_Q36', 'MTABC_QM3']","['Q36', 'QM3']",UNKNOWN
'500997',https://bustime.mta.info/m/index?q=500997,E,MTA_500997,0,"40.764608, -73.822975",NORTHERN BLVD/PARSONS BLVD,"['MTA NYCT_Q13', 'MTA NYCT_Q28', 'MTABC_QM3']","['Q13', 'Q28', 'QM3']",UNKNOWN
'500999',https://bustime.mta.info/m/index?q=500999,E,MTA_500999,0,"40.765241, -73.816822",NORTHERN BLVD/149 ST,"['MTA NYCT_Q13', 'MTA NYCT_Q28', 'MTABC_QM3']","['Q13', 'Q28', 'QM3']",UNKNOWN
'501005',https://bustime.mta.info/m/index?q=501005,E,MTA_501005,0,"40.762956, -73.806057",NORTHERN BLVD/159 ST,"['MTA NYCT_Q13', 'MTA NYCT_Q28', 'MTABC_QM3']","['Q13', 'Q28', 'QM3']",UNKNOWN
'501008',https://bustime.mta.info/m/index?q=501008,E,MTA_501008,0,"40.759479, -73.799938",NORTHERN BLVD/166 ST,"['MTA NYCT_Q13', 'MTABC_QM3']","['Q13', 'QM3']",UNKNOWN
'501075',https://bustime.mta.info/m/index?q=501075,NW,MTA_501075,0,"40.760527, -73.801469",NORTHERN BLVD/165 ST,"['MTA NYCT_Q13', 'MTABC_QM3']","['Q13', 'QM3']",UNKNOWN
'501077',https://bustime.mta.info/m/index?q=501077,W,MTA_501077,0,"40.762828, -73.805018",NORTHERN BLVD/161 ST,"['MTA NYCT_Q13', 'MTA NYCT_Q28', 'MTABC_QM3']","['Q13', 'Q28', 'QM3']",UNKNOWN
'501083',https://bustime.mta.info/m/index?q=501083,W,MTA_501083,0,"40.765423, -73.817865",NORTHERN BLVD/149 ST,"['MTA NYCT_Q13', 'MTA NYCT_Q28', 'MTABC_QM3']","['Q13', 'Q28', 'QM3']",UNKNOWN
'501085',https://bustime.mta.info/m/index?q=501085,W,MTA_501085,0,"40.76467, -73.824161",NORTHERN BLVD/PARSONS BLVD,"['MTA NYCT_Q13', 'MTA NYCT_Q28', 'MTABC_QM3']","['Q13', 'Q28', 'QM3']",UNKNOWN
'501470',https://bustime.mta.info/m/index?q=501470,SW,MTA_501470,0,"40.764295, -73.725916",NASSAU BLVD/LITTLE NECK PKWY,"['MTA NYCT_Q30', 'MTABC_QM3']","['Q30', 'QM3']",UNKNOWN
'551868',https://bustime.mta.info/m/index?q=551868,E,MTA_551868,0,"40.754508, -73.894472",NORTHERN BLVD/72 ST,['MTABC_QM3'],['QM3'],UNKNOWN
'551882',https://bustime.mta.info/m/index?q=551882,E,MTA_551882,0,"40.755964, -73.880508",NORTHERN BLVD/87 ST,['MTABC_QM3'],['QM3'],UNKNOWN
'552903',https://bustime.mta.info/m/index?q=552903,E,MTA_552903,0,"40.765298, -73.74388",NORTHERN BLVD/DOUGLASTON PKWY,['MTABC_QM3'],['QM3'],UNKNOWN
'981010',https://bustime.mta.info/m/index?q=981010,SE,MTA_981010,0,"40.76053, -73.968299",E 57 ST/LEXINGTON AV,"['MTABC_QM1', 'MTABC_QM2', 'MTABC_QM3', 'MTABC_QM5', 'MTABC_QM6', 'MTABC_QM10', 'MTABC_QM12', 'MTABC_QM20', 'MTABC_QM24']","['QM1', 'QM2', 'QM3', 'QM5', 'QM6', 'QM10', 'QM12', 'QM20', 'QM24']",UNKNOWN
'400631',https://bustime.mta.info/m/index?q=400631,N,MTA_400631,0,"40.851202, -73.938078",FORT WASHINGTON AV/W 181 ST,"['MTA NYCT_M4', 'MTA NYCT_M98']","['M4', 'M98']",UNKNOWN
'400632',https://bustime.mta.info/m/index?q=400632,N,MTA_400632,0,"40.852396, -73.937654",FORT WASHINGTON AV/W 183 ST,"['MTA NYCT_M4', 'MTA NYCT_M98']","['M4', 'M98']",UNKNOWN
'400633',https://bustime.mta.info/m/index?q=400633,N,MTA_400633,0,"40.853639, -73.937266",FORT WASHINGTON AV/W 185 ST,"['MTA NYCT_M4', 'MTA NYCT_M98']","['M4', 'M98']",UNKNOWN
'400634',https://bustime.mta.info/m/index?q=400634,N,MTA_400634,0,"40.85507, -73.936723",FORT WASHINGTON AV/W 187 ST,"['MTA NYCT_M4', 'MTA NYCT_M98']","['M4', 'M98']",UNKNOWN
'400635',https://bustime.mta.info/m/index?q=400635,NE,MTA_400635,0,"40.857335, -73.935335",FORT WASHINGTON AV/W 190 ST,"['MTA NYCT_M4', 'MTA NYCT_M98']","['M4', 'M98']",UNKNOWN
'400636',https://bustime.mta.info/m/index?q=400636,NE,MTA_400636,0,"40.858996, -73.934186",FORT WASHINGTON AV/CABRINI BLVD,"['MTA NYCT_M4', 'MTA NYCT_M98']","['M4', 'M98']",UNKNOWN
'400639',https://bustime.mta.info/m/index?q=400639,SE,MTA_400639,0,"40.859209, -73.934278",FORT WASHINGTON AV/CABRINI BLVD,"['MTA NYCT_M4', 'MTA NYCT_M98']","['M4', 'M98']",UNKNOWN
'400640',https://bustime.mta.info/m/index?q=400640,SW,MTA_400640,0,"40.856809, -73.935921",FORT WASHINGTON AV/W 190 ST,"['MTA NYCT_M4', 'MTA NYCT_M98']","['M4', 'M98']",UNKNOWN
'400641',https://bustime.mta.info/m/index?q=400641,S,MTA_400641,0,"40.854822, -73.937062",FORT WASHINGTON AV/W 187 ST,"['MTA NYCT_M4', 'MTA NYCT_M98']","['M4', 'M98']",UNKNOWN
'400642',https://bustime.mta.info/m/index?q=400642,S,MTA_400642,0,"40.853134, -73.937591",FORT WASHINGTON AV/W 185 ST,"['MTA NYCT_M4', 'MTA NYCT_M98']","['M4', 'M98']",UNKNOWN
'400643',https://bustime.mta.info/m/index?q=400643,S,MTA_400643,0,"40.851888, -73.937987",FORT WASHINGTON AV/W 183 ST,"['MTA NYCT_M4', 'MTA NYCT_M98']","['M4', 'M98']",UNKNOWN
'400644',https://bustime.mta.info/m/index?q=400644,S,MTA_400644,0,"40.850634, -73.938487",FORT WASHINGTON AV/W 181 ST,"['MTA NYCT_M4', 'MTA NYCT_M98']","['M4', 'M98']",UNKNOWN
'400799',https://bustime.mta.info/m/index?q=400799,E,MTA_400799,0,"40.84803, -73.936989",W 178 ST/BROADWAY,['MTA NYCT_M98'],['M98'],UNKNOWN
'402688',https://bustime.mta.info/m/index?q=402688,NE,MTA_402688,0,"40.767113, -73.962513",3 AV/E 67 ST,"['MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']","['M98', 'M101', 'M102', 'M103']",UNKNOWN
'402826',https://bustime.mta.info/m/index?q=402826,SW,MTA_402826,0,"40.774868, -73.959032",LEXINGTON AV/E 79 ST,"['MTABC_BXM1', 'MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']","['BXM1', 'M98', 'M101', 'M102', 'M103']",UNKNOWN
'403415',https://bustime.mta.info/m/index?q=403415,SW,MTA_403415,0,"40.804807, -73.939454",PARK AV/E 125 ST,['MTA NYCT_M98'],['M98'],UNKNOWN
'403416',https://bustime.mta.info/m/index?q=403416,SW,MTA_403416,0,"40.798149, -73.942022",LEXINGTON AV/E 116 ST,"['MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']","['M98', 'M101', 'M102', 'M103']",UNKNOWN
'403417',https://bustime.mta.info/m/index?q=403417,SW,MTA_403417,0,"40.791892, -73.946585",LEXINGTON AV/E 106 ST,"['MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']","['M98', 'M101', 'M102', 'M103']",UNKNOWN
'403418',https://bustime.mta.info/m/index?q=403418,SW,MTA_403418,0,"40.785502, -73.951206",LEXINGTON AV/E 96 ST,"['MTABC_BXM1', 'MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']","['BXM1', 'M98', 'M101', 'M102', 'M103']",UNKNOWN
'403419',https://bustime.mta.info/m/index?q=403419,SW,MTA_403419,0,"40.77931, -73.955763",LEXINGTON AV/E 86 ST,"['MTABC_BXM1', 'MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']","['BXM1', 'M98', 'M101', 'M102', 'M103']",UNKNOWN
'403421',https://bustime.mta.info/m/index?q=403421,SW,MTA_403421,0,"40.770316, -73.962352",LEXINGTON AV/E 72 ST,"['MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']","['M98', 'M101', 'M102', 'M103']",UNKNOWN
'403432',https://bustime.mta.info/m/index?q=403432,NE,MTA_403432,0,"40.770075, -73.960281",3 AV/E 72 ST,"['MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']","['M98', 'M101', 'M102', 'M103']",UNKNOWN
'403433',https://bustime.mta.info/m/index?q=403433,NE,MTA_403433,0,"40.774605, -73.95697",3 AV/E 79 ST,"['MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']","['M98', 'M101', 'M102', 'M103']",UNKNOWN
'403434',https://bustime.mta.info/m/index?q=403434,NE,MTA_403434,0,"40.778466, -73.954179",3 AV/E 86 ST,"['MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']","['M98', 'M101', 'M102', 'M103']",UNKNOWN
'403436',https://bustime.mta.info/m/index?q=403436,NE,MTA_403436,0,"40.79189, -73.944367",3 AV/E 106 ST,"['MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']","['M98', 'M101', 'M102', 'M103']",UNKNOWN
'403439',https://bustime.mta.info/m/index?q=403439,W,MTA_403439,0,"40.847044, -73.932251",W 179 ST/AMSTERDAM AV,['MTA NYCT_M98'],['M98'],UNKNOWN
'403440',https://bustime.mta.info/m/index?q=403440,NW,MTA_403440,0,"40.848025, -73.934477",W 179 ST/SAINT NICHOLAS AV,['MTA NYCT_M98'],['M98'],UNKNOWN
'403537',https://bustime.mta.info/m/index?q=403537,NE,MTA_403537,0,"40.80389, -73.935524",3 AV/E 125 ST,['MTA NYCT_M98'],['M98'],UNKNOWN
'403670',https://bustime.mta.info/m/index?q=403670,W,MTA_403670,0,"40.849167, -73.937993",W 179 ST/BROADWAY,"['MTA NYCT_BX11', 'MTA NYCT_BX36', 'MTA NYCT_M98']","['BX11', 'BX36', 'M98']",UNKNOWN
'403777',https://bustime.mta.info/m/index?q=403777,NE,MTA_403777,0,"40.785746, -73.948862",3 AV/E 97 ST,"['MTABC_BXM1', 'MTABC_BXM7', 'MTABC_BXM10', 'MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']","['BXM1', 'BXM7', 'BXM10', 'M98', 'M101', 'M102', 'M103']",UNKNOWN
'404124',https://bustime.mta.info/m/index?q=404124,SE,MTA_404124,0,"40.847336, -73.935381",W 178 ST/SAINT NICHOLAS AV,['MTA NYCT_M98'],['M98'],UNKNOWN
'404125',https://bustime.mta.info/m/index?q=404125,SE,MTA_404125,0,"40.84655, -73.933445",W 178 ST/AUDUBON AV,['MTA NYCT_M98'],['M98'],UNKNOWN
'404194',https://bustime.mta.info/m/index?q=404194,NW,MTA_404194,0,"40.848514, -73.935778",W 179 ST/WADSWORTH AV,['MTA NYCT_M98'],['M98'],UNKNOWN
'405181',https://bustime.mta.info/m/index?q=405181,NE,MTA_405181,0,"40.797798, -73.94004",3 AV/E 116 ST,"['MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M103']","['M98', 'M101', 'M103']",UNKNOWN
'903105',https://bustime.mta.info/m/index?q=903105,SW,MTA_903105,0,"40.767745, -73.964259",LEXINGTON AV/E 68 ST,['MTA NYCT_M98'],['M98'],UNKNOWN
'400062',https://bustime.mta.info/m/index?q=400062,NE,MTA_400062,0,"40.81694, -73.938615",MALCOLM X BLVD/W 139 ST,"['MTA NYCT_M1', 'MTA NYCT_M7', 'MTA NYCT_M102']","['M1', 'M7', 'M102']",UNKNOWN
'400065',https://bustime.mta.info/m/index?q=400065,NE,MTA_400065,0,"40.82068, -73.935873",MALCOLM X BLVD/W 145 ST,"['MTA NYCT_M1', 'MTA NYCT_M7', 'MTA NYCT_M102']","['M1', 'M7', 'M102']",UNKNOWN
'400066',https://bustime.mta.info/m/index?q=400066,NW,MTA_400066,0,"40.821952, -73.935729",W 147 ST/MALCOLM X BLVD,"['MTA NYCT_M1', 'MTA NYCT_M7', 'MTA NYCT_M102']","['M1', 'M7', 'M102']",UNKNOWN
'400067',https://bustime.mta.info/m/index?q=400067,W,MTA_400067,0,"40.822853, -73.937867",W 147 ST/ADAM C POWELL BLVD,"['MTA NYCT_M1', 'MTA NYCT_M7', 'MTA NYCT_M102']","['M1', 'M7', 'M102']",UNKNOWN
'400087',https://bustime.mta.info/m/index?q=400087,SE,MTA_400087,0,"40.821178, -73.935956",W 146 ST/MALCOLM X BLVD,"['MTA NYCT_M7', 'MTA NYCT_M102']","['M7', 'M102']",UNKNOWN
'400088',https://bustime.mta.info/m/index?q=400088,SW,MTA_400088,0,"40.820359, -73.93646",MALCOLM X BLVD/W 145 ST,"['MTA NYCT_M1', 'MTA NYCT_M7', 'MTA NYCT_M102']","['M1', 'M7', 'M102']",UNKNOWN
'400089',https://bustime.mta.info/m/index?q=400089,SW,MTA_400089,0,"40.818247, -73.938003",MALCOLM X BLVD/W 142 ST,"['MTA NYCT_M1', 'MTA NYCT_M7', 'MTA NYCT_M102']","['M1', 'M7', 'M102']",UNKNOWN
'400394',https://bustime.mta.info/m/index?q=400394,NE,MTA_400394,0,"40.804877, -73.956842",MANHATTAN AV/W 116 ST,"['MTA NYCT_M3', 'MTA NYCT_M7', 'MTA NYCT_M116']","['M3', 'M7', 'M116']",UNKNOWN
'400482',https://bustime.mta.info/m/index?q=400482,SW,MTA_400482,0,"40.804751, -73.957121",MANHATTAN AV/W 116 ST,"['MTA NYCT_M3', 'MTA NYCT_M7', 'MTA NYCT_M116']","['M3', 'M7', 'M116']",UNKNOWN
'400483',https://bustime.mta.info/m/index?q=400483,SW,MTA_400483,0,"40.803829, -73.957789",MANHATTAN AV/W 114 ST,"['MTA NYCT_M3', 'MTA NYCT_M7', 'MTA NYCT_M116']","['M3', 'M7', 'M116']",UNKNOWN
'400484',https://bustime.mta.info/m/index?q=400484,SW,MTA_400484,0,"40.802216, -73.958968",MANHATTAN AV/W 112 ST,"['MTA NYCT_M3', 'MTA NYCT_M7', 'MTA NYCT_M116']","['M3', 'M7', 'M116']",UNKNOWN
'400731',https://bustime.mta.info/m/index?q=400731,NE,MTA_400731,0,"40.745283, -73.990927",AVENUE OF THE AMERICAS/W 27 ST,"['MTA NYCT_M7', 'MTA NYCT_M55']","['M7', 'M55']",UNKNOWN
'400732',https://bustime.mta.info/m/index?q=400732,NE,MTA_400732,0,"40.746542, -73.990097",AVENUE OF THE AMERICAS/W 29 ST,"['MTA NYCT_M7', 'MTA NYCT_M55']","['M7', 'M55']",UNKNOWN
'400747',https://bustime.mta.info/m/index?q=400747,N,MTA_400747,0,"40.77186, -73.981984",BROADWAY/W 63 ST,"['MTABC_BXM2', 'MTA NYCT_M5', 'MTA NYCT_M7', 'MTA NYCT_M104']","['BXM2', 'M5', 'M7', 'M104']",UNKNOWN
'400750',https://bustime.mta.info/m/index?q=400750,N,MTA_400750,0,"40.776682, -73.981922",BROADWAY/W 69 ST,"['MTA NYCT_M5', 'MTA NYCT_M7', 'MTA NYCT_M104']","['M5', 'M7', 'M104']",UNKNOWN
'400858',https://bustime.mta.info/m/index?q=400858,S,MTA_400858,0,"40.771797, -73.982364",BROADWAY/W 64 ST,"['MTA NYCT_M5', 'MTA NYCT_M7', 'MTA NYCT_M20']","['M5', 'M7', 'M20']",UNKNOWN
'400860',https://bustime.mta.info/m/index?q=400860,S,MTA_400860,0,"40.76947, -73.982326",BROADWAY/W 61 ST,"['MTA NYCT_M5', 'MTA NYCT_M7', 'MTA NYCT_M10', 'MTA NYCT_M20', 'MTA NYCT_M104']","['M5', 'M7', 'M10', 'M20', 'M104']",UNKNOWN
'400861',https://bustime.mta.info/m/index?q=400861,SE,MTA_400861,0,"40.767676, -73.982261",COLUMBUS CIRCLE/8 AV,"['MTA NYCT_M5', 'MTA NYCT_M7', 'MTA NYCT_M10', 'MTA NYCT_M20', 'MTA NYCT_M104']","['M5', 'M7', 'M10', 'M20', 'M104']",UNKNOWN
'400929',https://bustime.mta.info/m/index?q=400929,NE,MTA_400929,0,"40.743027, -73.992644",AVENUE OF THE AMERICAS/W 23 ST,"['MTA NYCT_M7', 'MTA NYCT_M55', 'MTA NYCT_SIM1C', 'MTA NYCT_SIM3', 'MTA NYCT_SIM3C', 'MTA NYCT_SIM10']","['M7', 'M55', 'SIM1C', 'SIM3', 'SIM3C', 'SIM10']",UNKNOWN
'400933',https://bustime.mta.info/m/index?q=400933,NE,MTA_400933,0,"40.74986, -73.987669",AVENUE OF THE AMERICAS/W 34 ST,"['MTA NYCT_M5', 'MTA NYCT_M7', 'MTA NYCT_M55', 'MTA NYCT_SIM1C', 'MTA NYCT_SIM3', 'MTA NYCT_SIM3C', 'MTA NYCT_SIM10']","['M5', 'M7', 'M55', 'SIM1C', 'SIM3', 'SIM3C', 'SIM10']",UNKNOWN
'400936',https://bustime.mta.info/m/index?q=400936,NE,MTA_400936,0,"40.755109, -73.983786",AVENUE OF THE AMERICAS/W 42 ST,"['MTA NYCT_M5', 'MTA NYCT_M7', 'MTA NYCT_M55']","['M5', 'M7', 'M55']",UNKNOWN
